,mem_usage,step
299,3000,1658503168
300,3010,1658503168
301,3020,1658503168
302,3030,1658503168
303,3040,1658503168
304,3050,1658503168
305,3060,1658503168
306,3070,1658503168
307,3080,1658503168
308,3090,1658503168
309,3100,1658503168
310,3110,1658503168
311,3120,1658503168
312,3130,1658503168
313,3140,1658503168
314,3150,1658503168
315,3160,1658503168
316,3170,1658503168
317,3180,1665613824
318,3190,1665613824
319,3200,1665236992
320,3210,1665236992
321,3220,1665236992
322,3230,1665236992
323,3240,1665236992
324,3250,1665236992
325,3260,1665236992
326,3270,1665236992
327,3280,1665236992
328,3290,1665236992
329,3300,1665236992
330,3310,1665236992
331,3320,1665236992
332,3330,1665236992
333,3340,1665236992
334,3350,1665236992
335,3360,1665236992
336,3370,1665236992
337,3380,1665236992
338,3390,1665236992
339,3400,1660633088
340,3410,1660633088
341,3420,1660633088
342,3430,1660633088
343,3440,1660633088
344,3450,1660633088
345,3460,1665359872
346,3470,1665359872
347,3480,1665359872
348,3490,1667837952
349,3500,1667837952
350,3510,1667837952
351,3520,1668374528
352,3530,1668374528
353,3540,1668374528
354,3550,1668374528
355,3560,1668374528
356,3570,1668374528
357,3580,1668374528
358,3590,1668374528
359,3600,1668374528
360,3610,1668374528
361,3620,1658802176
362,3630,1658802176
363,3640,1658802176
364,3650,1658802176
365,3660,1658802176
366,3670,1658802176
367,3680,1658802176
368,3690,1658802176
369,3700,1658802176
370,3710,1658802176
371,3720,1658802176
372,3730,1658802176
373,3740,1658802176
374,3750,1658802176
375,3760,1658802176
376,3770,1658802176
377,3780,1658802176
378,3790,1658802176
379,3800,1658802176
380,3810,1658802176
381,3820,1658802176
382,3830,1658802176
383,3840,1664827392
384,3850,1664827392
385,3860,1664827392
386,3870,1664827392
387,3880,1664827392
388,3890,1664827392
389,3900,1664827392
390,3910,1664827392
391,3920,1664827392
392,3930,1664827392
393,3940,1664827392
394,3950,1664827392
395,3960,1665093632
396,3970,1665093632
397,3980,1665093632
398,3990,1665093632
399,4000,1665093632
400,4010,1665093632
401,4020,1665093632
402,4030,1665093632
403,4040,1659588608
404,4050,1659588608
405,4060,1659588608
406,4070,1659588608
407,4080,1659588608
408,4090,1659588608
409,4100,1659588608
410,4110,1659588608
411,4120,1659588608
412,4130,1659588608
413,4140,1659588608
414,4150,1659588608
415,4160,1659588608
416,4170,1659588608
417,4180,1659588608
418,4190,1659588608
419,4200,1659588608
420,4210,1659588608
421,4220,1659588608
422,4230,1659588608
423,4240,1659588608
424,4250,1659588608
425,4260,1659588608
426,4270,1659588608
427,4280,1659588608
428,4290,1659588608
429,4300,1659588608
430,4310,1659588608
431,4320,1659588608
432,4330,1665359872
433,4340,1665359872
434,4350,1664831488
435,4360,1664831488
436,4370,1664831488
437,4380,1664831488
438,4390,1665093632
439,4400,1665093632
440,4410,1665093632
441,4420,1665093632
442,4430,1665093632
443,4440,1665093632
444,4450,1665093632
445,4460,1665093632
446,4470,1665093632
447,4480,1665093632
448,4490,1665093632
449,4500,1665093632
450,4510,1665093632
451,4520,1660899328
452,4530,1660899328
453,4540,1660899328
454,4550,1660899328
455,4560,1660899328
456,4570,1660899328
457,4580,1660899328
458,4590,1660899328
459,4600,1660899328
460,4610,1660899328
461,4620,1660899328
462,4630,1660899328
463,4640,1660899328
464,4650,1660899328
465,4660,1660899328
466,4670,1660899328
467,4680,1660899328
468,4690,1660899328
469,4700,1660899328
470,4710,1660899328
471,4720,1660899328
472,4730,1660899328
473,4740,1660899328
474,4750,1665368064
475,4760,1665368064
476,4770,1664835584
477,4780,1664835584
478,4790,1664835584
479,4800,1664835584
480,4810,1664835584
481,4820,1664835584
482,4830,1664835584
483,4840,1664835584
484,4850,1664835584
485,4860,1664835584
486,4870,1664835584
487,4880,1664835584
488,4890,1664835584
489,4900,1664835584
490,4910,1664835584
491,4920,1664835584
492,4930,1664835584
493,4940,1664835584
494,4950,1664835584
495,4960,1664835584
496,4970,1664835584
497,4980,1664835584
498,4990,1664835584
499,5000,1664835584
500,5010,1664835584
501,5020,1664835584
502,5030,1664835584
503,5040,1664835584
504,5050,1664835584
505,5060,1664835584
506,5070,1662218240
507,5080,1662218240
508,5090,1662218240
509,5100,1662218240
510,5110,1662218240
511,5120,1662218240
512,5130,1662218240
513,5140,1662218240
514,5150,1664835584
515,5160,1664835584
516,5170,1664835584
517,5180,1664835584
518,5190,1664835584
519,5200,1664835584
520,5210,1664835584
521,5220,1665097728
522,5230,1665097728
523,5240,1665097728
524,5250,1665097728
525,5260,1665097728
526,5270,1665097728
527,5280,1665097728
528,5290,1665097728
529,5300,1665097728
530,5310,1665097728
531,5320,1665097728
532,5330,1665097728
533,5340,1665097728
534,5350,1665097728
535,5360,1665097728
536,5370,1665097728
537,5380,1665097728
538,5390,1665097728
539,5400,1667923968
540,5410,1667923968
541,5420,1667923968
542,5430,1668194304
543,5440,1668194304
544,5450,1668194304
545,5460,1668194304
546,5470,1668194304
547,5480,1668194304
548,5490,1668194304
549,5500,1668194304
550,5510,1668194304
551,5520,1668194304
552,5530,1668194304
553,5540,1668194304
554,5550,1668194304
555,5560,1668194304
556,5570,1668194304
557,5580,1668194304
558,5590,1668194304
559,5600,1668194304
560,5610,1668194304
561,5620,1668194304
562,5630,1668194304
563,5640,1668194304
564,5650,1662738432
565,5660,1662738432
566,5670,1662738432
567,5680,1662738432
568,5690,1662738432
569,5700,1662738432
570,5710,1662738432
571,5720,1662738432
572,5730,1662738432
573,5740,1662738432
574,5750,1662738432
575,5760,1662738432
576,5770,1662738432
577,5780,1662738432
578,5790,1662738432
579,5800,1662738432
580,5810,1662738432
581,5820,1662738432
582,5830,1662738432
583,5840,1663717376
584,5850,1663717376
585,5860,1663717376
586,5870,1663717376
587,5880,1663717376
588,5890,1663717376
589,5900,1663717376
590,5910,1663717376
591,5920,1665105920
592,5930,1665105920
593,5940,1665105920
594,5950,1665105920
595,5960,1665105920
596,5970,1668005888
597,5980,1668005888
598,5990,1668005888
599,6000,1668005888
600,6010,1668005888
601,6020,1668005888
602,6030,1668005888
603,6040,1668005888
604,6050,1668005888
605,6060,1668276224
606,6070,1668276224
607,6080,1668276224
608,6090,1668276224
609,6100,1668276224
610,6110,1668276224
611,6120,1668276224
612,6130,1668276224
613,6140,1668276224
614,6150,1668276224
615,6160,1668276224
616,6170,1668276224
617,6180,1668276224
618,6190,1668276224
619,6200,1668276224
620,6210,1668276224
621,6220,1668276224
622,6230,1668276224
623,6240,1668276224
624,6250,1668276224
625,6260,1668276224
626,6270,1668276224
627,6280,1668276224
628,6290,1668276224
629,6300,1668276224
630,6310,1668276224
631,6320,1668276224
632,6330,1668276224
633,6340,1668276224
634,6350,1668276224
635,6360,1668276224
636,6370,1668276224
637,6380,1662504960
638,6390,1662504960
639,6400,1662504960
640,6410,1662504960
641,6420,1662504960
642,6430,1662504960
643,6440,1662504960
644,6450,1662504960
645,6460,1662504960
646,6470,1662504960
647,6480,1662504960
648,6490,1662504960
649,6500,1662767104
650,6510,1662767104
651,6520,1662767104
652,6530,1662767104
653,6540,1663008768
654,6550,1663008768
655,6560,1663008768
656,6570,1663008768
657,6580,1663008768
658,6590,1663008768
659,6600,1663008768
660,6610,1663008768
661,6620,1663008768
662,6630,1663008768
663,6640,1663008768
664,6650,1663008768
665,6660,1663008768
666,6670,1663008768
667,6680,1663008768
668,6690,1663008768
669,6700,1663008768
670,6710,1663008768
671,6720,1663008768
672,6730,1663008768
673,6740,1663008768
674,6750,1663008768
675,6760,1663008768
676,6770,1663008768
677,6780,1663008768
678,6790,1663008768
679,6800,1665372160
680,6810,1665372160
681,6820,1665372160
682,6830,1665372160
683,6840,1665372160
684,6850,1665372160
685,6860,1665372160
686,6870,1665372160
687,6880,1665372160
688,6890,1665372160
689,6900,1665372160
690,6910,1665372160
691,6920,1665372160
692,6930,1665372160
693,6940,1665105920
694,6950,1665105920
695,6960,1665105920
696,6970,1665105920
697,6980,1665105920
698,6990,1665105920
699,7000,1665105920
700,7010,1665105920
701,7020,1665105920
702,7030,1665105920
703,7040,1665105920
704,7050,1665105920
705,7060,1665105920
706,7070,1664323584
707,7080,1664323584
708,7090,1664323584
709,7100,1664323584
710,7110,1664323584
711,7120,1664323584
712,7130,1664323584
713,7140,1664323584
714,7150,1664323584
715,7160,1664323584
716,7170,1664323584
717,7180,1664323584
718,7190,1664323584
719,7200,1664323584
720,7210,1664323584
721,7220,1664323584
722,7230,1665376256
723,7240,1665376256
724,7250,1665376256
725,7260,1665376256
726,7270,1665376256
727,7280,1665376256
728,7290,1665376256
729,7300,1665015808
730,7310,1665015808
731,7320,1665015808
732,7330,1665015808
733,7340,1665015808
734,7350,1665015808
735,7360,1665015808
736,7370,1665015808
737,7380,1665015808
738,7390,1665015808
739,7400,1665015808
740,7410,1665015808
741,7420,1665015808
742,7430,1665015808
743,7440,1665015808
744,7450,1665015808
745,7460,1665015808
746,7470,1665015808
747,7480,1665015808
748,7490,1665015808
749,7500,1665015808
750,7510,1665015808
751,7520,1665015808
752,7530,1665015808
753,7540,1665015808
754,7550,1665015808
755,7560,1665015808
756,7570,1665015808
757,7580,1665015808
758,7590,1665015808
759,7600,1665015808
760,7610,1665015808
761,7620,1665015808
762,7630,1665368064
763,7640,1665368064
764,7650,1665642496
765,7660,1665642496
766,7670,1665642496
767,7680,1665642496
768,7690,1665642496
769,7700,1665642496
770,7710,1665642496
771,7720,1665642496
772,7730,1665642496
773,7740,1666949120
774,7750,1666949120
775,7760,1666949120
776,7770,1666949120
777,7780,1666949120
778,7790,1666949120
779,7800,1666949120
780,7810,1666949120
781,7820,1666949120
782,7830,1666949120
783,7840,1666949120
784,7850,1666949120
785,7860,1666949120
786,7870,1666949120
787,7880,1666949120
788,7890,1666949120
789,7900,1666949120
790,7910,1666949120
791,7920,1666949120
792,7930,1666949120
793,7940,1666949120
794,7950,1666949120
795,7960,1666949120
796,7970,1666949120
797,7980,1666949120
798,7990,1666949120
799,8000,1666949120
800,8010,1666949120
801,8020,1666949120
802,8030,1666949120
803,8040,1666949120
804,8050,1666949120
805,8060,1666949120
806,8070,1666949120
807,8080,1666949120
808,8090,1667215360
809,8100,1667215360
810,8110,1667215360
811,8120,1667215360
812,8130,1667215360
813,8140,1667215360
814,8150,1667215360
815,8160,1667215360
816,8170,1667215360
817,8180,1667215360
818,8190,1667215360
819,8200,1667215360
820,8210,1667215360
821,8220,1667215360
822,8230,1667215360
823,8240,1667215360
824,8250,1667215360
825,8260,1667215360
826,8270,1667215360
827,8280,1667215360
828,8290,1667215360
829,8300,1667215360
830,8310,1667215360
831,8320,1667215360
832,8330,1667215360
833,8340,1667215360
834,8350,1667215360
835,8360,1667215360
836,8370,1667215360
837,8380,1667215360
838,8390,1667215360
839,8400,1666867200
840,8410,1666867200
841,8420,1666867200
842,8430,1666867200
843,8440,1666867200
844,8450,1666867200
845,8460,1666867200
846,8470,1666867200
847,8480,1666867200
848,8490,1666867200
849,8500,1666867200
850,8510,1666867200
851,8520,1666867200
852,8530,1666867200
853,8540,1666867200
854,8550,1666867200
855,8560,1666867200
856,8570,1666867200
857,8580,1666867200
858,8590,1666867200
859,8600,1666867200
860,8610,1666867200
861,8620,1666867200
862,8630,1666867200
863,8640,1667211264
864,8650,1667211264
865,8660,1667211264
866,8670,1667211264
867,8680,1667211264
868,8690,1667211264
869,8700,1667211264
870,8710,1667211264
871,8720,1667211264
872,8730,1667211264
873,8740,1667211264
874,8750,1667211264
875,8760,1667211264
876,8770,1667211264
877,8780,1667211264
878,8790,1667211264
879,8800,1667211264
880,8810,1667211264
881,8820,1667211264
882,8830,1667211264
883,8840,1667211264
884,8850,1667211264
885,8860,1667211264
886,8870,1667211264
887,8880,1667211264
888,8890,1667211264
889,8900,1667211264
890,8910,1667211264
891,8920,1667211264
892,8930,1667211264
893,8940,1667211264
894,8950,1667211264
895,8960,1667211264
896,8970,1667211264
897,8980,1667211264
898,8990,1667211264
899,9000,1667211264
900,9010,1667211264
901,9020,1667211264
902,9030,1667211264
903,9040,1667211264
904,9050,1668231168
905,9060,1668231168
906,9070,1668231168
907,9080,1668231168
908,9090,1668231168
909,9100,1668231168
910,9110,1668001792
911,9120,1668001792
912,9130,1668001792
913,9140,1668001792
914,9150,1668001792
915,9160,1668001792
916,9170,1668001792
917,9180,1668001792
918,9190,1668001792
919,9200,1668001792
920,9210,1668001792
921,9220,1668001792
922,9230,1668001792
923,9240,1668001792
924,9250,1668001792
925,9260,1668001792
926,9270,1668001792
927,9280,1668001792
928,9290,1668001792
929,9300,1668001792
930,9310,1668001792
931,9320,1668001792
932,9330,1668001792
933,9340,1668001792
934,9350,1668001792
935,9360,1668001792
936,9370,1668001792
937,9380,1665118208
938,9390,1665118208
939,9400,1665118208
940,9410,1665118208
941,9420,1665118208
942,9430,1665118208
943,9440,1665118208
944,9450,1665118208
945,9460,1665118208
946,9470,1665118208
947,9480,1665118208
948,9490,1665118208
949,9500,1665118208
950,9510,1665118208
951,9520,1665118208
952,9530,1665118208
953,9540,1665118208
954,9550,1665118208
955,9560,1665118208
956,9570,1665118208
957,9580,1665118208
958,9590,1665118208
959,9600,1665118208
960,9610,1665118208
961,9620,1665118208
962,9630,1665118208
963,9640,1665118208
964,9650,1665118208
965,9660,1665118208
966,9670,1665118208
967,9680,1665118208
968,9690,1665118208
969,9700,1665118208
970,9710,1665118208
971,9720,1665118208
972,9730,1665118208
973,9740,1665118208
974,9750,1665118208
975,9760,1665118208
976,9770,1665118208
977,9780,1665384448
978,9790,1665384448
979,9800,1665384448
980,9810,1665384448
981,9820,1665384448
982,9830,1665384448
983,9840,1665384448
984,9850,1665384448
985,9860,1665384448
986,9870,1665384448
987,9880,1665384448
988,9890,1665384448
989,9900,1665384448
990,9910,1665384448
991,9920,1665384448
992,9930,1665384448
993,9940,1665384448
994,9950,1665384448
995,9960,1665384448
996,9970,1665384448
997,9980,1665384448
998,9990,1665384448
999,10000,1665384448
