,mem_usage,step,replay_usage
832,83300,5775245312,239904096
833,83400,5775245312,240192096
834,83500,5775245312,240480096
835,83600,5775245312,240768096
836,83700,5775245312,241056096
837,83800,5775245312,241344096
838,83900,5775245312,241632096
839,84000,5775245312,241920096
840,84100,5775245312,242208096
841,84200,5775245312,242496096
842,84300,5775245312,242784096
843,84400,5775245312,243072096
844,84500,5775245312,243360096
845,84600,5775282176,243648096
846,84700,5775380480,243936096
847,84800,5775392768,244224096
848,84900,5775392768,244512096
849,85000,5775392768,244800096
850,85100,5775392768,245088096
851,85200,5775392768,245376096
852,85300,5775392768,245664096
853,85400,5775392768,245952096
854,85500,5775392768,246240096
855,85600,5775392768,246528096
856,85700,5775392768,246816096
857,85800,5775392768,247104096
858,85900,5775392768,247392096
859,86000,5775392768,247680096
860,86100,5775392768,247968096
861,86200,5775392768,248256096
862,86300,5775392768,248544096
863,86400,5775392768,248832096
864,86500,5775392768,249120096
865,86600,5775392768,249408096
866,86700,5775392768,249696096
867,86800,5775392768,249984096
868,86900,5775392768,250272096
869,87000,5775392768,250560096
870,87100,5775392768,250848096
871,87200,5775392768,251136096
872,87300,5767000064,251424096
873,87400,5767000064,251712096
874,87500,5767000064,252000096
875,87600,5767000064,252288096
876,87700,5767000064,252576096
877,87800,5767000064,252864096
878,87900,5767000064,253152096
879,88000,5767000064,253440096
880,88100,5767000064,253728096
881,88200,5767000064,254016096
882,88300,5771018240,254304096
883,88400,5783408640,254592096
884,88500,5783449600,254880096
885,88600,5783711744,255168096
886,88700,5783973888,255456096
887,88800,5784432640,255744096
888,88900,5787185152,256032096
889,89000,5778591744,256320096
890,89100,5778591744,256608096
891,89200,5778591744,256896096
892,89300,5778591744,257184096
893,89400,5778591744,257472096
894,89500,5778591744,257760096
895,89600,5778591744,258048096
896,89700,5778591744,258336096
897,89800,5778591744,258624096
898,89900,5778993152,258912096
899,90000,5779582976,259200096
900,90100,5780369408,259488096
901,90200,5780766720,259776096
902,90300,5781028864,260064096
903,90400,5781618688,260352096
904,90500,5781622784,260640096
905,90600,5781622784,260928096
906,90700,5781622784,261216096
907,90800,5782999040,261504096
908,90900,5782999040,261792096
909,91000,5782999040,262080096
910,91100,5782999040,262368096
911,91200,5782999040,262656096
912,91300,5782999040,262944096
913,91400,5782999040,263232096
914,91500,5785948160,263520096
915,91600,5786931200,263808096
916,91700,5786931200,264096096
917,91800,5786931200,264384096
918,91900,5787521024,264672096
919,92000,5788110848,264960096
920,92100,5788110848,265248096
921,92200,5788110848,265536096
922,92300,5788700672,265824096
923,92400,5789290496,266112096
924,92500,5790015488,266400096
925,92600,5790343168,266688096
926,92700,5790736384,266976096
927,92800,5791588352,267264096
928,92900,5792178176,267552096
929,93000,5792309248,267840096
930,93100,5792571392,268128096
931,93200,5793947648,268416096
932,93300,5794209792,268704096
933,93400,5803651072,268992096
934,93500,5800767488,269280096
935,93600,5801357312,269568096
936,93700,5801619456,269856096
937,93800,5802405888,270144096
938,93900,5802668032,270432096
939,94000,5802930176,270720096
940,94100,5803192320,271008096
941,94200,5804441600,271296096
942,94300,5804638208,271584096
943,94400,5804900352,271872096
944,94500,5805555712,272160096
945,94600,5806407680,272448096
946,94700,5806604288,272736096
947,94800,5807259648,273024096
948,94900,5807521792,273312096
949,95000,5807783936,273600096
950,95100,5807783936,273888096
951,95200,5808574464,274176096
952,95300,5809426432,274464096
953,95400,5809688576,274752096
954,95500,5809688576,275040096
955,95600,5810540544,275328096
956,95700,5810802688,275616096
957,95800,5811392512,275904096
958,95900,5812244480,276192096
959,96000,5813030912,276480096
960,96100,5813030912,276768096
961,96200,5813293056,277056096
962,96300,5814124544,277344096
963,96400,5814124544,277632096
964,96500,5814386688,277920096
965,96600,5815238656,278208096
966,96700,5815238656,278496096
967,96800,5816090624,278784096
968,96900,5809532928,279072096
969,97000,5809532928,279360096
970,97100,5810323456,279648096
971,97200,5810323456,279936096
972,97300,5810323456,280224096
973,97400,5810716672,280512096
974,97500,5811306496,280800096
975,97600,5811896320,281088096
976,97700,5811896320,281376096
977,97800,5812748288,281664096
978,97900,5813600256,281952096
979,98000,5814386688,282240096
980,98100,5814648832,282528096
981,98200,5815500800,282816096
982,98300,5815500800,283104096
983,98400,5815762944,283392096
984,98500,5825802240,283680096
985,98600,5826195456,283968096
986,98700,5826654208,284256096
987,98800,5822128128,284544096
988,98900,5822128128,284832096
989,99000,5822717952,285120096
990,99100,5822914560,285408096
991,99200,5823504384,285696096
992,99300,5824094208,285984096
993,99400,5828030464,286272096
994,99500,5828620288,286560096
995,99600,5829406720,286848096
996,99700,5829668864,287136096
997,99800,5830520832,287424096
998,99900,5830782976,287712096
999,100000,5830782976,288000096
1000,100100,5831045120,288000096
1001,100200,5831045120,288000096
1002,100300,5831045120,288000096
1003,100400,5832028160,288000096
1004,100500,5832224768,288000096
1005,100600,5832486912,288000096
1006,100700,5833076736,288000096
1007,100800,5833469952,288000096
1008,100900,5833666560,288000096
1009,101000,5833863168,288000096
1010,101100,5834125312,288000096
1011,101200,5834125312,288000096
1012,101300,5834518528,288000096
1013,101400,5834715136,288000096
1014,101500,5834715136,288000096
1015,101600,5835108352,288000096
1016,101700,5835894784,288000096
1017,101800,5836156928,288000096
1018,101900,5836156928,288000096
1019,102000,5836156928,288000096
1020,102100,5836746752,288000096
1021,102200,5836746752,288000096
1022,102300,5836746752,288000096
1023,102400,5837008896,288000096
1024,102500,5837008896,288000096
1025,102600,5837008896,288000096
1026,102700,5837176832,288000096
1027,102800,5837176832,288000096
1028,102900,5834289152,288000096
1029,103000,5834289152,288000096
1030,103100,5834289152,288000096
1031,103200,5834711040,288000096
1032,103300,5834711040,288000096
1033,103400,5834711040,288000096
1034,103500,5834711040,288000096
1035,103600,5834711040,288000096
1036,103700,5834711040,288000096
1037,103800,5834711040,288000096
1038,103900,5835104256,288000096
1039,104000,5835890688,288000096
1040,104100,5836025856,288000096
1041,104200,5852430336,288000096
1042,104300,5852430336,288000096
1043,104400,5852430336,288000096
1044,104500,5852430336,288000096
1045,104600,5852430336,288000096
1046,104700,5852692480,288000096
1047,104800,5847183360,288000096
1048,104900,5847183360,288000096
1049,105000,5847183360,288000096
