,mem_usage,step,replay_usage
391,3920,1921646592,11289696
392,3930,1923485696,11318496
393,3940,1925091328,11347296
394,3950,1926889472,11376096
395,3960,1928736768,11404896
396,3970,1930563584,11433696
397,3980,1932394496,11462496
398,3990,1934237696,11491296
399,4000,1935818752,11520096
400,4010,1937633280,11548896
401,4020,1939480576,11577696
402,4030,1941303296,11606496
403,4040,1943138304,11635296
404,4050,1944723456,11664096
405,4060,1946558464,11692896
406,4070,1948385280,11721696
407,4080,1950228480,11750496
408,4090,1952051200,11779296
409,4100,1953886208,11808096
410,4110,1955717120,11836896
411,4120,1957548032,11865696
412,4130,1969369088,11894496
413,4140,1971183616,11923296
414,4150,1973022720,11952096
415,4160,1974853632,11980896
416,4170,1976717312,12009696
417,4180,1978552320,12038496
418,4190,1978621952,12067296
419,4200,1978621952,12096096
420,4210,1978621952,12124896
421,4220,1978621952,12153696
422,4230,1979572224,12182496
423,4240,1981407232,12211296
424,4250,1983275008,12240096
425,4260,1984811008,12268896
426,4270,1986662400,12297696
427,4280,1988513792,12326496
428,4290,1990316032,12355296
429,4300,1992208384,12384096
430,4310,1993981952,12412896
431,4320,1995821056,12441696
432,4330,1997651968,12470496
433,4340,1999523840,12499296
434,4350,2001326080,12528096
435,4360,2003161088,12556896
436,4370,2004992000,12585696
437,4380,2006827008,12614496
438,4390,2008674304,12643296
439,4400,2010497024,12672096
440,4410,2012336128,12700896
441,4420,2014167040,12729696
442,4430,2016264192,12758496
443,4440,2018103296,12787296
444,4450,2019934208,12816096
445,4460,2021806080,12844896
446,4470,2023616512,12873696
447,4480,2025439232,12902496
448,4490,2027327488,12931296
449,4500,2029109248,12960096
450,4510,2030997504,12988896
451,4520,2043232256,13017696
452,4530,2044936192,13046496
453,4540,2044936192,13075296
454,4550,2044936192,13104096
455,4560,2045296640,13132896
456,4570,2046873600,13161696
457,4580,2048708608,13190496
458,4590,2050543616,13219296
459,4600,2052374528,13248096
460,4610,2053984256,13276896
461,4620,2055782400,13305696
462,4630,2057654272,13334496
463,4640,2059218944,13363296
464,4650,2061053952,13392096
465,4660,2062618624,13420896
466,4670,2064453632,13449696
467,4680,2066034688,13478496
468,4690,2067877888,13507296
469,4700,2069954560,13536096
470,4710,2071810048,13564896
471,4720,2073624576,13593696
472,4730,2075721728,13622496
473,4740,2077569024,13651296
474,4750,2079412224,13680096
475,4760,2081239040,13708896
476,4770,2083328000,13737696
477,4780,2085179392,13766496
478,4790,2087276544,13795296
479,4800,2089095168,13824096
480,4810,2090926080,13852896
481,4820,2093027328,13881696
482,4830,2094854144,13910496
483,4840,2096955392,13939296
484,4850,2098786304,13968096
485,4860,2100625408,13996896
486,4870,2102755328,14025696
487,4880,2104557568,14054496
488,4890,2106392576,14083296
489,4900,2108514304,14112096
490,4910,2120814592,14140896
491,4920,2122407936,14169696
492,4930,2124484608,14198496
493,4940,2126323712,14227296
494,4950,2128216064,14256096
495,4960,2130280448,14284896
496,4970,2132090880,14313696
497,4980,2132090880,14342496
498,4990,2132090880,14371296
499,5000,2140213248,14400096
500,5010,2141790208,14428896
501,5020,2153865216,14457696
502,5030,2155687936,14486496
503,5040,2157522944,14515296
504,5050,2159640576,14544096
505,5060,2161721344,14572896
506,5070,2163564544,14601696
507,5080,2165661696,14630496
508,5090,2167775232,14659296
509,5100,2169843712,14688096
510,5110,2171682816,14716896
511,5120,2173775872,14745696
512,5130,2175873024,14774496
513,5140,2177970176,14803296
514,5150,2179809280,14832096
515,5160,2181902336,14860896
516,5170,2184003584,14889696
517,5180,2186125312,14918496
518,5190,2188197888,14947296
519,5200,2190032896,14976096
520,5210,2192625664,15004896
521,5220,2192625664,15033696
522,5230,2192625664,15062496
523,5240,2192625664,15091296
524,5250,2192625664,15120096
525,5260,2192625664,15148896
526,5270,2193952768,15177696
527,5280,2195787776,15206496
528,5290,2197372928,15235296
529,5300,2199195648,15264096
530,5310,2201292800,15292896
531,5320,2202865664,15321696
532,5330,2204704768,15350496
533,5340,2206535680,15379296
534,5350,2208399360,15408096
535,5360,2210217984,15436896
536,5370,2212044800,15465696
537,5380,2213888000,15494496
538,5390,2215714816,15523296
539,5400,2217574400,15552096
540,5410,2219401216,15580896
541,5420,2221481984,15609696
542,5430,2223341568,15638496
543,5440,2225168384,15667296
544,5450,2226982912,15696096
545,5460,2228830208,15724896
546,5470,2230673408,15753696
547,5480,2232487936,15782496
548,5490,2234322944,15811296
549,5500,2236420096,15840096
550,5510,2238267392,15868896
551,5520,2240380928,15897696
552,5530,2242449408,15926496
553,5540,2244808704,15955296
554,5550,2246918144,15984096
555,5560,2249080832,16012896
556,5570,2251128832,16041696
557,5580,2253197312,16070496
558,5590,2255339520,16099296
559,5600,2266607616,16128096
560,5610,2268688384,16156896
561,5620,2270760960,16185696
562,5630,2272894976,16214496
563,5640,2275237888,16243296
564,5650,2277314560,16272096
565,5660,2279411712,16300896
566,5670,2281521152,16329696
567,5680,2283868160,16358496
568,5690,2285965312,16387296
569,5700,2288074752,16416096
570,5710,2293592064,16444896
571,5720,2293592064,16473696
572,5730,2293592064,16502496
573,5740,2293592064,16531296
574,5750,2295332864,16560096
575,5760,2297171968,16588896
576,5770,2299265024,16617696
577,5780,2301100032,16646496
578,5790,2303209472,16675296
579,5800,2305052672,16704096
580,5810,2306887680,16732896
581,5820,2308730880,16761696
582,5830,2310811648,16790496
583,5840,2312634368,16819296
584,5850,2314731520,16848096
585,5860,2316587008,16876896
586,5870,2318401536,16905696
587,5880,2320535552,16934496
588,5890,2330992640,16963296
589,5900,2333085696,16992096
590,5910,2335449088,17020896
591,5920,2337808384,17049696
592,5930,2339913728,17078496
593,5940,2342260736,17107296
594,5950,2344370176,17136096
595,5960,2346737664,17164896
596,5970,2348814336,17193696
597,5980,2351173632,17222496
598,5990,2353270784,17251296
599,6000,2355630080,17280096
600,6010,2357989376,17308896
601,6020,2360086528,17337696
602,6030,2362470400,17366496
603,6040,2364801024,17395296
604,6050,2366918656,17424096
605,6060,2369261568,17452896
606,6070,2371375104,17481696
607,6080,2373713920,17510496
608,6090,2376093696,17539296
609,6100,2378166272,17568096
610,6110,2380525568,17596896
611,6120,2382651392,17625696
612,6130,2384994304,17654496
613,6140,2387369984,17683296
614,6150,2389483520,17712096
615,6160,2391797760,17740896
616,6170,2394152960,17769696
617,6180,2396512256,17798496
618,6190,2398609408,17827296
619,6200,2400968704,17856096
620,6210,2403094528,17884896
621,6220,2405449728,17913696
622,6230,2407776256,17942496
623,6240,2410135552,17971296
624,6250,2412490752,18000096
625,6260,2414579712,18028896
626,6270,2416967680,18057696
627,6280,2419290112,18086496
628,6290,2421649408,18115296
629,6300,2423742464,18144096
630,6310,2426118144,18172896
631,6320,2428456960,18201696
632,6330,2430816256,18230496
633,6340,2433196032,18259296
634,6350,2435260416,18288096
635,6360,2437664768,18316896
636,6370,2439983104,18345696
637,6380,2442342400,18374496
638,6390,2444697600,18403296
639,6400,2447056896,18432096
640,6410,2449149952,18460896
641,6420,2451521536,18489696
642,6430,2453868544,18518496
643,6440,2456240128,18547296
644,6450,2459303936,18576096
645,6460,2459303936,18604896
646,6470,2459303936,18633696
647,6480,2459303936,18662496
648,6490,2460971008,18691296
649,6500,2463059968,18720096
650,6510,2465140736,18748896
651,6520,2467233792,18777696
652,6530,2478538752,18806496
653,6540,2480611328,18835296
654,6550,2482966528,18864096
655,6560,2485325824,18892896
656,6570,2487689216,18921696
657,6580,2490044416,18950496
658,6590,2492416000,18979296
659,6600,2494763008,19008096
660,6610,2497142784,19036896
661,6620,2499481600,19065696
662,6630,2534113280,19094496
663,6640,2536726528,19123296
664,6650,2539081728,19152096
665,6660,2541441024,19180896
666,6670,2543800320,19209696
667,6680,2546159616,19238496
668,6690,2548523008,19267296
669,6700,2550882304,19296096
670,6710,2553233408,19324896
671,6720,2555629568,19353696
672,6730,2557952000,19382496
673,6740,2560307200,19411296
674,6750,2562666496,19440096
675,6760,2565287936,19468896
676,6770,2567708672,19497696
677,6780,2580250624,19526496
678,6790,2582335488,19555296
679,6800,2584707072,19584096
680,6810,2587074560,19612896
681,6820,2589687808,19641696
682,6830,2592047104,19670496
683,6840,2594394112,19699296
684,6850,2596790272,19728096
685,6860,2599149568,19756896
686,6870,2601734144,19785696
687,6880,2604097536,19814496
688,6890,2606452736,19843296
689,6900,2609086464,19872096
690,6910,2611433472,19900896
691,6920,2613792768,19929696
692,6930,2616172544,19958496
693,6940,2618847232,19987296
694,6950,2621239296,20016096
695,6960,2623598592,20044896
696,6970,2626220032,20073696
697,6980,2628587520,20102496
698,6990,2630934528,20131296
699,7000,2633555968,20160096
700,7010,2635915264,20188896
701,7020,2638573568,20217696
702,7030,2640912384,20246496
703,7040,2643533824,20275296
704,7050,2645127168,20304096
705,7060,2645127168,20332896
706,7070,2645127168,20361696
707,7080,2645127168,20390496
708,7090,2645127168,20419296
709,7100,2645127168,20448096
710,7110,2645393408,20476896
711,7120,2647195648,20505696
712,7130,2649305088,20534496
713,7140,2651652096,20563296
714,7150,2653749248,20592096
715,7160,2656112640,20620896
716,7170,2658209792,20649696
717,7180,2660577280,20678496
718,7190,2662666240,20707296
719,7200,2665021440,20736096
720,7210,2667130880,20764896
721,7220,2669481984,20793696
722,7230,2671579136,20822496
723,7240,2673934336,20851296
724,7250,2679439360,20880096
725,7260,2681798656,20908896
726,7270,2684420096,20937696
727,7280,2686791680,20966496
728,7290,2689429504,20995296
729,7300,2691760128,21024096
730,7310,2694385664,21052896
731,7320,2696740864,21081696
732,7330,2699362304,21110496
733,7340,2701721600,21139296
734,7350,2704363520,21168096
735,7360,2706714624,21196896
736,7370,2709323776,21225696
737,7380,2711728128,21254496
738,7390,2714308608,21283296
739,7400,2716684288,21312096
740,7410,2719285248,21340896
741,7420,2721906688,21369696
742,7430,2724265984,21398496
743,7440,2726887424,21427296
744,7450,2729512960,21456096
745,7460,2731868160,21484896
746,7470,2744205312,21513696
747,7480,2746318848,21542496
748,7490,2748919808,21571296
749,7500,2751545344,21600096
750,7510,2754166784,21628896
751,7520,2756567040,21657696
752,7530,2759409664,21686496
753,7540,2762031104,21715296
754,7550,2764406784,21744096
755,7560,2767007744,21772896
756,7570,2769629184,21801696
757,7580,2772271104,21830496
758,7590,2774884352,21859296
759,7600,2777493504,21888096
760,7610,2780135424,21916896
761,7620,2782736384,21945696
762,7630,2785394688,21974496
763,7640,2797068288,22003296
764,7650,2797068288,22032096
765,7660,2797068288,22060896
766,7670,2797068288,22089696
767,7680,2797068288,22118496
768,7690,2797068288,22147296
769,7700,2798202880,22176096
770,7710,2800300032,22204896
771,7720,2802659328,22233696
772,7730,2805018624,22262496
773,7740,2807115776,22291296
774,7750,2809470976,22320096
775,7760,2811830272,22348896
776,7770,2814189568,22377696
777,7780,2818932736,22406496
778,7790,2821271552,22435296
779,7800,2823659520,22464096
780,7810,2826252288,22492896
781,7820,2828877824,22521696
782,7830,2831499264,22550496
783,7840,2834137088,22579296
784,7850,2836750336,22608096
785,7860,2839625728,22636896
786,7870,2842247168,22665696
787,7880,2844864512,22694496
788,7890,2847547392,22723296
789,7900,2850111488,22752096
790,7910,2852728832,22780896
791,7920,2855133184,22809696
792,7930,2858000384,22838496
793,7940,2860593152,22867296
794,7950,2863214592,22896096
795,7960,2865852416,22924896
796,7970,2868465664,22953696
797,7980,2871074816,22982496
798,7990,2873696256,23011296
799,8000,2876321792,23040096
800,8010,2878935040,23068896
801,8020,2881585152,23097696
802,8030,2884190208,23126496
803,8040,2886836224,23155296
804,8050,2889433088,23184096
805,8060,2892046336,23212896
806,8070,2894663680,23241696
807,8080,2897285120,23270496
808,8090,2899927040,23299296
809,8100,2902532096,23328096
810,8110,2905149440,23356896
811,8120,2908053504,23385696
812,8130,2910658560,23414496
813,8140,2913320960,23443296
814,8150,2915897344,23472096
815,8160,2918785024,23500896
816,8170,2921402368,23529696
817,8180,2924027904,23558496
818,8190,2926944256,23587296
819,8200,2929532928,23616096
820,8210,2932412416,23644896
821,8220,2935037952,23673696
822,8230,2937683968,23702496
823,8240,2940538880,23731296
824,8250,2943172608,23760096
825,8260,2946056192,23788896
826,8270,2948677632,23817696
827,8280,2951548928,23846496
828,8290,2954223616,23875296
829,8300,2957053952,23904096
830,8310,2959728640,23932896
831,8320,2962317312,23961696
832,8330,2965180416,23990496
833,8340,2968068096,24019296
834,8350,2970697728,24048096
835,8360,2973581312,24076896
836,8370,2976194560,24105696
837,8380,2979074048,24134496
838,8390,2992459776,24163296
839,8400,2994806784,24192096
840,8410,2997440512,24220896
841,8420,3000340480,24249696
842,8430,3002998784,24278496
843,8440,3005816832,24307296
844,8450,3008438272,24336096
845,8460,3011325952,24364896
846,8470,3013943296,24393696
847,8480,3016826880,24422496
848,8490,3019714560,24451296
849,8500,3022336000,24480096
850,8510,3025215488,24508896
851,8520,3027841024,24537696
852,8530,3030720512,24566496
853,8540,3033341952,24595296
854,8550,3034124288,24624096
855,8560,3034124288,24652896
856,8570,3034386432,24681696
857,8580,3036225536,24710496
858,8590,3038330880,24739296
859,8600,3040968704,24768096
860,8610,3043565568,24796896
861,8620,3045933056,24825696
862,8630,3048542208,24854496
863,8640,3050913792,24883296
864,8650,3053535232,24912096
865,8660,3055882240,24940896
866,8670,3058507776,24969696
867,8680,3061129216,24998496
868,8690,3063488512,25027296
869,8700,3066109952,25056096
870,8710,3068465152,25084896
871,8720,3071131648,25113696
872,8730,3073708032,25142496
873,8740,3076067328,25171296
874,8750,3078692864,25200096
875,8760,3081048064,25228896
876,8770,3083698176,25257696
877,8780,3086057472,25286496
878,8790,3088670720,25315296
879,8800,3091271680,25344096
880,8810,3093897216,25372896
881,8820,3096264704,25401696
882,8830,3098873856,25430496
883,8840,3101495296,25459296
884,8850,3104120832,25488096
885,8860,3107004416,25516896
886,8870,3109621760,25545696
887,8880,3112505344,25574496
888,8890,3115388928,25603296
889,8900,3118030848,25632096
890,8910,3120963584,25660896
891,8920,3123789824,25689696
892,8930,3126661120,25718496
893,8940,3129319424,25747296
894,8950,3132186624,25776096
895,8960,3135078400,25804896
896,8970,3137945600,25833696
897,8980,3140816896,25862496
898,8990,3143700480,25891296
899,9000,3146629120,25920096
900,9010,3149467648,25948896
901,9020,3152379904,25977696
902,9030,3155296256,26006496
903,9040,3158118400,26035296
904,9050,3161038848,26064096
905,9060,3163889664,26092896
906,9070,3166769152,26121696
907,9080,3169705984,26150496
908,9090,3172802560,26179296
909,9100,3175682048,26208096
910,9110,3178348544,26236896
911,9120,3181453312,26265696
912,9130,3184336896,26294496
913,9140,3187228672,26323296
914,9150,3190120448,26352096
915,9160,3192995840,26380896
916,9170,3195867136,26409696
917,9180,3199025152,26438496
918,9190,3201933312,26467296
919,9200,3204780032,26496096
920,9210,3207929856,26524896
921,9220,3210821632,26553696
922,9230,3213697024,26582496
923,9240,3216576512,26611296
924,9250,3219750912,26640096
925,9260,3222605824,26668896
926,9270,3225489408,26697696
927,9280,3228385280,26726496
928,9290,3231277056,26755296
929,9300,3234160640,26784096
930,9310,3237023744,26812896
931,9320,3239911424,26841696
932,9330,3242790912,26870496
933,9340,3245674496,26899296
934,9350,3248824320,26928096
935,9360,3251707904,26956896
936,9370,3254861824,26985696
937,9380,3257753600,27014496
938,9390,3260620800,27043296
939,9400,3263774720,27072096
940,9410,3266646016,27100896
941,9420,3269791744,27129696
942,9430,3272687616,27158496
943,9440,3275558912,27187296
944,9450,3278708736,27216096
945,9460,3281588224,27244896
946,9470,3294957568,27273696
947,9480,3297632256,27302496
948,9490,3300474880,27331296
949,9500,3303612416,27360096
950,9510,3306504192,27388896
951,9520,3309649920,27417696
952,9530,3312787456,27446496
953,9540,3315687424,27475296
954,9550,3318833152,27504096
955,9560,3321716736,27532896
956,9570,3324854272,27561696
957,9580,3328000000,27590496
958,9590,3330883584,27619296
959,9600,3334017024,27648096
960,9610,3336900608,27676896
961,9620,3340050432,27705696
962,9630,3342958592,27734496
963,9640,3346112512,27763296
964,9650,3348959232,27792096
965,9660,3352109056,27820896
966,9670,3355254784,27849696
967,9680,3358134272,27878496
968,9690,3361284096,27907296
